ID,cm.DESPC,cm.DESSC,cm.DESWC,cm.DESPL,cm.DESPLd,cm.DESSL,cm.DESSLd,cm.DESWLsy,cm.DESWLsyd,cm.DESWLlt,cm.DESWLltd,cm.CRFNO1,cm.CRFAO1,cm.CRFSO1,cm.CRFNOa,cm.CRFAOa,cm.CRFSOa,cm.CRFCWO1,cm.CRFCWO1d,cm.CRFCWOa,cm.CRFCWOad,cm.CRFANP1,cm.CRFANPa,cm.LSASS1,cm.LSASS1d,cm.LSASSp,cm.LSASSpd,cm.LSAPP1,cm.LSAPP1d,cm.LSAGN,cm.LSAGNd,cm.LDTTRc,cm.LDTTRa,cm.LDMTLDa,cm.LDVOCDa,cm.CNCAll,cm.CNCCaus,cm.CNCLogic,cm.CNCADC,cm.CNCTemp,cm.CNCAdd,cm.CNCPos,cm.CNCNeg,cm.CNCAlter,cm.CNCConclu,cm.CNCExpli,cm.CNCConce,cm.CNCCondi,cm.CNCConfor,cm.CNCFinal,cm.CNCProp,cm.CNCComp,cm.CNCConse,cm.CNCInte,cm.SMCAUSv,cm.SMCAUSvp,cm.SMCAUSr,cm.SMCAUSlsa,cm.SMCAUSwn,cm.SYNLE,cm.SYNMEDpos,cm.SYNMEDwrd,cm.SYNMEDlem,cm.SYNSTRUTa,cm.SYNSTRUTt,cm.DRNP,cm.DRVP,cm.DRAP,cm.DRPP,cm.DRPVAL,cm.DRNEG,cm.DRGERUND,cm.DRINF,cm.WRDNOUN,cm.WRDVERB,cm.WRDADJ,cm.WRDADV,cm.WRDPRO,cm.WRDPRP1s,cm.WRDPRP1p,cm.WRDPRP2,cm.WRDPRP3s,cm.WRDPRP3p,cm.WRDFRQc,cm.WRDFRQa,cm.WRDFRQmc,cm.WRDAOAc,cm.WRDFAMc,cm.WRDCNCc,cm.WRDIMGc,cm.WRDMEAc,cm.RDFRE,cm.RDFKGL,cm.RDL2
8269,1,1,20,1.0,0.0,13.0,0.0,1.7,1.2607433062326867,4.538461538461538,3.2960438900967004,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,0.8571428571428571,0.8461538461538461,23.660000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,6.302793140008023,1.840992890701281,5.817962898468944,0,632.0,201.0,217.0,260.0,17.932307692307717,13.98769230769231,nan
8270,1,3,14,3.0,0.0,3.6666666666666665,3.7712361663282534,2,1.3008872711759818,5.636363636363637,3.3917742011232055,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.003351816,0.0047401837,0,0,0.22445673,0.41456467,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.11111111,2.0,0.0,0.5,1.0,1.0,0.7041241452319313,0.7041241452319313,2,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,6.64999426901255,1.8946159928647675,6.045449335465955,313.5,610.25,326.25,338.25,351.5,10.840606060606063,12.658181818181824,132.3742373416103
8273,1,4,15,4.0,0.0,2.5,3.2015621187164243,1.8666666666666667,1.3020130933435712,5.7,3.5510561809129406,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0016759072,0.0037474425,0,0,0.12625691,0.33026022,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1.0,0.0,0.5,1.0,1.0,0.7844010718428196,0.7844010718428196,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,6.649000101884221,1.8944664827435576,5.984100091695799,244.0,624.3333333333334,343.0,343.3333333333333,348.3333333333333,9.71750000000003,12.525000000000002,135.9334346465011
8668,1,1,8,1.0,0.0,7.0,0.0,2.875,2.295181287579947,8.0,5.0426750270636544,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,nan,nan,0,0,0.99999994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,6.617712691271706,1.8897497953312465,3.781550109298118,0,608.0,201.0,298.5,260.0,-41.984285714285676,20.854285714285712,38.937320176964704
8684,1,1,13,1.0,0.0,12.0,0.0,2.1538461538461537,1.281025230440697,5.416666666666667,3.3029868637677353,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,6.631980733462194,1.8919035127416501,6.0793156723403445,0,570.6666666666666,277.0,317.6666666666667,305.0,4.305000000000007,15.64,nan
8686,1,1,14,1.0,0.0,13.0,0.0,2.4285714285714284,2.10180456217566,6.615384615384615,4.828416869684682,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,2,3,2,1,1,0,0,0,0,0,6.281905970125925,1.837673432861471,4.935783262241799,0,612.75,310.5,353.75,400.75,-6.789285714285711,17.684285714285718,64.56706733807914
8690,1,1,20,1.0,0.0,18.0,0.0,1.8,1.1516578439248717,4.722222222222222,3.6025539637496613,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,nan,nan,0,0,0.99999994,0.0,1.0,0.9444444444444444,90.71999999999997,0.0,1.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,7,1,2,0,0,0,0,0,0,0,6.5125736969167285,1.8737347232406747,5.484272586877245,486.0,577.875,278.125,281.25,291.0,36.1605263157895,12.935789473684213,76.74627279160923
8692,1,1,12,1.0,0.0,9.0,0.0,2.5,2.0225995873897262,7.111111111111111,4.817662975261955,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.5,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,6.0801271642437325,1.805025610931023,5.47211444781936,0,568.6666666666666,212.0,255.66666666666666,283.5,-31.734999999999985,20.170000000000005,76.47630131382888
8721,1,1,13,1.0,0.0,12.0,0.0,2.076923076923077,1.255755978254962,4.833333333333333,3.3623735003053357,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,0.9166666666666666,40.319999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,0,1,0,0,0,0,0,6.656752275462517,1.89563171928721,6.102022919173974,407.3333333333333,562.0,302.3333333333333,315.0,331.0,11.355000000000018,14.656666666666666,nan
8864,1,3,17,3.0,0.0,4.333333333333333,2.494438257849294,1.9411764705882353,1.1440382552221602,5.923076923076923,2.7862723501961284,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.008773852,0.012408101,0,0,0.22807148,0.41274646,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.11111111,2.0,1.3333333333333333,0.75,1.0,1.0,0.5892556509887895,0.5892556509887895,0,1,0,0,2,0,0,0,2,2,0,1,1,0,0,0,0,0,6.252135444073378,1.832923076443789,5.2902684526774735,383.0,610.6666666666666,226.0,252.33333333333334,293.6666666666667,13.71358974358975,12.423076923076927,108.56331793122202
8867,1,3,19,3.0,0.0,5.0,3.265986323710904,2.1578947368421053,1.2588865404147536,6.133333333333334,3.03021818063027,0,0,0,0,0,0,0.0,0.0,0.022222222222222223,0.03142696805273544,0,0,0.0,0.0,0.019602222,0.027721731,0,0,0.23529036,0.40942544,1.0,0.9375,71.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.11111111,2.0,0.0,0.75,1.0,1.0,0.5202200572599404,0.5202200572599404,0,0,0,1,0,0,0,0,3,2,1,1,1,0,0,0,0,0,6.281335275991131,1.8375825814443874,5.44382390585898,247.0,623.75,293.0,306.5,331.25,-6.9199999999999875,15.466666666666669,107.74072065997653
9015,1,1,8,1.0,0.0,7.0,0.0,2.375,1.8468119248354136,5.285714285714286,4.095791767666129,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,5.8419322024184765,1.7650615986976737,5.8419322024184765,383.0,577.0,272.6666666666667,298.3333333333333,354.6666666666667,-17.812857142857126,17.482857142857146,nan
9181,1,1,8,1.0,0.0,7.0,0.0,5.375,10.013383900702955,15.285714285714286,23.710843123614417,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,0.8333333333333334,10.080000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,6.650789443521119,1.8947355609333416,5.542324536267599,0,598.0,180.0,217.0,217.0,-256.01,50.955,nan
9182,1,2,10,2.0,0.0,4.0,2.0,4.5,9.021579068482906,13.25,22.68672519338126,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.25,0.4330127,1.0,0.875,17.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,6.63929761972988,1.893006177732064,5.69082653119704,0,598.0,180.0,217.0,217.0,-211.3325,43.8538888888889,81.33280312523026
9346,1,3,19,3.0,0.0,5.0,3.265986323710904,1.7894736842105263,0.9763280054720369,5.333333333333333,2.772884579078056,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.015151005,0.021426758,0,0,0.2323229,0.41074008,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111113,1.0,1.0,0.75,1.0,1.0,0.6208146325056981,0.6208146325056981,0,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,6.2930336541216825,1.8394432523966469,5.4539625002387915,0,621.25,262.25,288.25,317.75,32.56000000000003,9.96,114.13289917819667
9357,1,3,20,3.0,0.0,5.333333333333333,3.6817870057290873,1.7,0.8645047258706176,5.0,2.8939592256975564,0,0,0,0,0,0,0.0,0.0,0.020833333333333332,0.02946278254943948,0,0,0.0,0.0,0.012237325,0.017306192,0,0,0.23038043,0.4116389,1.0,0.8823529411764706,40.459999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.11111111,1.0,0.0,0.75,1.0,1.0,0.621205080108929,0.621205080108929,0,0,0,1,0,0,0,0,4,1,0,0,1,0,0,0,0,0,6.308254464029867,1.8418590081777544,5.519722656026134,403.0,609.4,285.2,298.0,306.5,42.79666666666668,8.614999999999998,115.61704021821829
9372,1,3,30,3.0,0.0,8.0,7.2571803523590805,2.2,1.4479474176011817,6.291666666666667,3.272093706210478,0,0,0,0,0,0,0.0,0.0,0.00909090909090909,0.02727272727272727,0,0,0.0,0.0,0.020411441,0.028866138,0,0,0.23582986,0.40919405,1.0,0.9259259259259259,102.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.111111104,3.0,2.0,0.8392857142857143,1.0,1.0,0.6380506617893393,0.6380506617893393,1,2,0,0,5,0,0,0,7,3,1,2,1,0,0,0,0,0,6.4046711641272935,1.8570275935353808,5.379923777866926,379.6666666666667,556.1818181818181,389.4,380.6363636363636,387.875,-1.2793333333333123,15.508,113.54554135919231
9379,1,3,31,3.0,0.0,8.333333333333334,7.71722460186015,2.064516129032258,1.388896057329171,5.68,3.449289781969616,0,0,0,0,0,0,0.017857142857142856,0.03092947870658709,0.007142857142857143,0.021428571428571425,0,0,0.0,0.0,0.019772267,0.027962208,0,0,0.2354037,0.40937656,1.0,0.9629629629629629,204.11999999999972,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.11111111,1.0,1.6,0.8125,1.0,1.0,0.6790256680453335,0.6790256680453335,0,1,1,0,3,0,0,0,5,1,1,3,2,0,0,0,0,0,6.267379219439509,1.835358279933553,5.33887859433736,397.3333333333333,573.3,339.8888888888889,346.3,350.25,19.100000000000023,12.831111111111113,116.07882536387687
9384,1,3,19,3.0,0.0,5.0,3.265986323710904,1.736842105263158,1.097578408394179,5.133333333333334,2.9181424837652385,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.010717439,0.015156748,0,0,0.22936718,0.4121197,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.111111104,2.0,1.0,0.75,1.0,1.0,0.5643719012711657,0.5643719012711657,0,1,0,0,2,0,0,0,2,2,0,0,3,0,0,0,0,0,6.2904960390059825,1.8390399291301256,5.451763233805185,383.0,602.8333333333334,222.5,245.66666666666666,285.8333333333333,38.20000000000002,9.173333333333336,110.62378638597419
9385,1,3,28,3.0,0.0,7.333333333333333,6.342099196813483,2.0357142857142856,1.3466595945123117,6.181818181818182,3.5628941713209867,0,1,0,0,1,0,0.019230769230769232,0.03330866937632457,0.007692307692307693,0.023076923076923075,0,0,0.0,0.0,0.009732555,0.01376391,0,0,0.22871059,0.41243562,1.0,0.9565217391304348,148.12000000000012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11111111,2.0,0.8,0.875,1.0,1.0,0.686886723926607,0.686886723926607,0,1,1,0,2,0,0,1,4,2,2,2,2,0,0,0,0,0,6.359960097999886,1.8500221034329607,5.530400085217292,415.0,573.75,308.8333333333333,294.375,307.8,15.140289855072496,13.052173913043479,120.88523446621763
10003,1,3,14,3.0,0.0,3.3333333333333335,1.699673171197595,1.8571428571428572,1.027105182026191,6.2,2.8213471959331766,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.013370155,0.018908255,0,0,0.23113567,0.41128585,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333,0.75,1.0,1.0,0.7262313868432386,0.7262313868432386,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,6.080141591208665,1.8050279837346548,4.864113272966932,0,632.0,201.0,217.0,260.0,17.331666666666678,11.670000000000005,107.49797662804231
10446,1,3,16,3.0,0.0,4.0,2.160246899469287,2.125,1.408308678285174,6.666666666666667,3.2489314482696545,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.11111111,0.3142697,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.75,1.0,1.0,0.5643719012711657,0.5643719012711657,1,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,5.52289631824992,1.7089024180196686,3.22168951897912,0,632.0,201.0,217.0,260.0,-8.724999999999994,15.469999999999999,61.104999548261446
10453,1,3,26,3.0,0.0,7.0,5.887840577551898,2.0384615384615383,1.1825656592602114,5.619047619047619,3.258340075153524,0,0,0,0,0,0,0.018518518518518517,0.026189140043946204,0.018518518518518517,0.026189140043946204,0,0,0.0,0.0,0.0056963316,0.008055829,0,0,0.22601978,0.41376585,1.0,0.875,53.760000000000005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.111111104,2.0,0.75,0.8333333333333334,1.0,1.0,0.6393843658307884,0.6393843658307884,0,1,1,0,3,0,0,0,5,2,0,2,1,0,0,0,0,0,6.3870931375949755,1.8542792568427837,5.516125891559297,393.0,596.6666666666666,260.5,275.3333333333333,302.2857142857143,18.65530303030306,12.47909090909091,117.61889557591873
10455,1,2,26,2.0,0.0,10.5,5.5,2.1153846153846154,1.3660724161455886,5.904761904761905,3.5844208126778696,0,0,0,0,0,0,0.037037037037037035,0.05237828008789241,0.018518518518518517,0.0414086662499961,0,0,0.04874446,0.0,0.04874446,0.0,0,0,0.5243722,0.4756278,1.0,0.9166666666666666,80.63999999999997,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,3.75,0.7380952380952381,1.0,1.0,0,0,2,0,0,0,0,0,0,0,6,0,1,2,1,0,0,0,0,0,6.3448984361568,1.8476510941283573,4.614471589932219,393.0,587.2857142857143,261.8333333333333,271.57142857142856,286.2,7.242727272727308,14.98181818181818,59.36678609888935
10457,1,3,39,3.0,0.0,10.666666666666666,10.96458946893235,1.8717948717948718,1.1280977743059606,5.0,3.082207001484488,0,1,0,0,1,0,0.010416666666666666,0.018042195912175808,0.011309523809523808,0.023577740857545663,0,0,0.0,0.0,0.02574589,0.036410183,0,0,0.23938614,0.40772808,1.0,0.9142857142857143,114.33333333333331,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.111111104,2.0,3.2,0.825,1.0,1.0,0.7220672561883181,0.7220672561883181,1,1,0,0,2,0,0,1,7,3,1,3,3,0,0,0,0,0,6.30497245032462,1.841338599910845,5.516850894034042,385.0,581.5,289.54545454545456,313.0833333333333,335.6,26.808333333333366,12.170000000000002,122.28079180990694
11002,1,1,14,1.0,0.0,13.0,0.0,1.8571428571428572,1.027105182026191,4.615384615384615,2.8158469565727886,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.99999994,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,6.488669727601758,1.8700575370716852,6.488669727601758,0,609.8,284.4,326.4,364.0,30.947692307692336,12.172307692307694,nan
11563,1,3,30,3.0,0.0,7.666666666666667,6.79869268479038,1.9666666666666666,1.2726115785600323,5.608695652173913,3.3328291994324872,0,0,0,0,0,0,0.0,0.0,0.004166666666666667,0.015590239111558091,0,0,0.0,0.0,0.008840721,0.0125026675,0,0,0.22811604,0.41272464,1.0,0.9230769230769231,94.64000000000007,0.0,2.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.11111113,2.0,1.1666666666666667,0.86,1.0,1.0,0.6978185769228218,0.6978185769228218,2,1,0,0,1,0,0,0,6,2,0,2,1,0,0,0,0,0,6.395596094332054,1.8556096432484823,5.329663411943378,383.0,605.75,225.85714285714286,237.625,287.2857142857143,18.940000000000026,12.605000000000004,116.0936417390332
11816,1,1,9,1.0,0.0,8.0,0.0,1.6666666666666667,0.7071067811865476,4.125,2.2043990110685496,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,6.645582304143504,1.8939523187462797,6.645582304143504,0,572.75,334.25,395.5,396.25,50.66500000000002,8.180000000000003,nan
11964,1,1,10,1.0,0.0,8.0,0.0,2,1.3333333333333333,5.75,2.947456530637899,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,6.250949194796263,1.832733323384454,6.250949194796263,0,584.0,249.66666666666666,305.75,377.3333333333333,8.365000000000009,14.080000000000002,nan
11973,1,1,3,1.0,0.0,2.0,0.0,3,2.0,10.0,2.0,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.648511376010086,1.8943929763773224,6.648511376010086,0,568.0,0,359.0,0,-133.59499999999997,32.39,nan
11974,1,1,10,1.0,0.0,8.0,0.0,2.2,1.4757295747452437,6.875,3.887077951366553,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,6.653493753223681,1.8951420931305019,5.702994645620297,0,632.0,201.0,217.0,260.0,6.35857142857148,14.111428571428572,81.60299610599868
11976,1,1,10,1.0,0.0,9.0,0.0,1.7,0.8232726023485646,4.555555555555555,2.4088314876309775,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6.3041443993925155,1.8412072582882453,6.3041443993925155,0,603.6666666666666,260.0,291.0,330.6666666666667,50.66500000000002,8.180000000000003,nan
11988,1,1,8,1.0,0.0,6.0,0.0,1.75,1.0350983390135313,5.0,2.886751345948129,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,0.99999994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,6.6497277780961666,1.8945759182052406,5.541439815080138,0,0,0,0,0,31.545000000000016,10.350000000000001,nan
12069,1,1,19,1.0,0.0,17.0,0.0,1.6842105263157894,0.8852263727398502,4.470588235294118,2.81001668529322,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.8571428571428571,1.0,1.0,0,0,0,1,1,0,0,0,0,0,6,2,0,1,1,0,0,0,0,0,6.102848469320676,1.8087556243700715,5.763801332136193,421.3333333333333,573.875,294.625,298.25,302.3333333333333,42.86500000000001,11.752222222222223,82.95320858008417
12118,1,3,38,3.0,0.0,11.0,6.377042156569663,1.8421052631578947,0.9733285267845753,4.9393939393939394,2.849129520858947,1,1,1,1,1,1,0.04183006535947712,0.029751128566643248,0.028161409491332764,0.02897303722978773,1,1,0.32327294,0.032112315,0.27410093,0.0743185,0,0,0.51606727,0.34753072,0.8823529411764706,0.8378378378378378,63.88666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24246849,2.0,3.0,0.9743589743589745,1.0,1.0,0.4953071593225383,0.4953071593225383,1,3,0,0,0,0,0,0,8,4,4,1,1,0,0,0,0,0,6.410180875336695,1.857887488215699,6.215932970023462,431.5,584.2857142857143,289.35714285714283,285.42857142857144,260.2,36.72454545454548,10.869696969696971,125.54287662252399
