id,liwc.funct,liwc.pronoun,liwc.ppron,liwc.i,liwc.we,liwc.you,liwc.shehe,liwc.they,liwc.ipron,liwc.article,liwc.verb,liwc.auxverb,liwc.past,liwc.present,liwc.future,liwc.adverb,liwc.preps,liwc.conj,liwc.negate,liwc.quant,liwc.number,liwc.swear,liwc.social,liwc.family,liwc.friend,liwc.humans,liwc.affect,liwc.posemo,liwc.negemo,liwc.anx,liwc.anger,liwc.sad,liwc.cogmech,liwc.insight,liwc.cause,liwc.discrep,liwc.tentat,liwc.certain,liwc.inhib,liwc.incl,liwc.excl,liwc.percept,liwc.see,liwc.hear,liwc.feel,liwc.bio,liwc.body,liwc.health,liwc.sexual,liwc.ingest,liwc.relativ,liwc.motion,liwc.space,liwc.time,liwc.work,liwc.achieve,liwc.leisure,liwc.home,liwc.money,liwc.relig,liwc.death,liwc.assent,liwc.nonfl,liwc.filler
13772,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,1,1,0,0,0,0,3,1,0,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,2,2,1,0,0,0,0,1,0,0
13773,9,2,1,0,0,1,0,1,1,1,2,0,1,1,0,2,3,2,0,2,1,0,2,0,0,4,4,4,0,0,0,0,10,3,0,2,5,2,0,3,2,3,2,1,1,2,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0
13778,21,2,2,0,1,1,1,0,1,2,4,1,2,1,2,2,10,4,0,2,0,4,3,0,0,6,5,5,0,0,0,0,21,2,2,3,5,7,2,7,3,3,2,0,1,3,0,0,2,3,4,1,4,6,4,5,1,0,0,1,0,0,0,0
13779,4,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,2,3,2,0,0,0,0,7,2,0,1,2,2,0,3,0,1,0,0,1,0,0,0,0,1,0,0,2,3,2,1,2,0,0,0,0,1,1,0
13780,17,4,3,0,0,3,3,0,4,3,5,1,0,4,0,1,8,5,0,1,0,4,6,0,0,3,3,3,0,0,0,0,20,1,2,2,5,2,2,8,2,7,3,0,3,3,0,0,2,4,3,1,6,2,5,2,2,0,0,0,0,0,2,0
13781,12,2,2,0,0,2,2,0,2,3,2,1,0,1,0,0,6,2,0,2,0,2,3,0,0,2,3,3,0,0,0,0,15,1,0,1,5,2,1,5,1,4,2,0,2,2,0,0,1,1,2,0,4,3,3,1,1,0,0,0,0,0,2,0
13782,28,9,8,0,0,8,4,2,5,7,6,1,1,4,1,0,12,6,0,3,1,2,13,0,0,5,7,7,0,0,0,0,31,3,3,4,7,1,2,13,2,6,0,2,3,2,1,0,2,4,5,1,7,6,5,7,1,0,1,1,0,0,3,0
13783,9,5,3,0,0,2,2,1,3,0,1,0,0,1,0,0,2,4,0,0,0,0,6,0,0,2,2,2,0,0,0,0,11,3,1,3,5,1,1,1,3,2,0,0,2,2,0,0,1,0,3,1,1,1,2,0,2,0,0,1,0,0,0,0
13784,10,3,3,0,1,2,1,0,1,1,2,0,1,0,0,0,5,2,0,1,0,3,3,0,0,1,4,3,0,0,0,0,10,3,0,1,2,3,0,4,0,3,1,0,2,2,0,1,1,1,2,1,2,1,1,3,4,0,0,0,0,1,1,0
13785,27,10,8,0,0,8,5,4,6,8,7,2,2,6,0,4,10,6,0,5,1,4,12,0,0,3,6,6,0,0,0,0,25,1,5,2,6,2,4,8,3,4,3,0,1,5,2,2,2,5,6,3,6,4,4,2,2,0,1,0,0,1,2,0
13786,11,2,2,0,0,2,1,1,1,1,0,0,0,0,0,0,6,3,0,0,0,2,2,0,0,2,3,2,0,0,0,0,12,3,0,1,3,3,1,5,0,4,1,0,2,2,1,0,1,0,0,0,2,5,3,2,2,0,0,0,0,1,1,0
13787,20,6,5,0,0,5,4,0,5,4,2,2,1,0,1,2,9,4,0,2,0,1,7,0,0,1,3,2,0,0,0,0,22,1,2,3,4,3,1,8,3,3,1,0,1,1,1,0,0,2,6,1,5,4,3,1,3,0,0,0,0,0,2,0
13788,5,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,2,0,1,0,1,2,0,0,1,2,2,0,0,0,0,6,2,1,1,4,1,0,2,0,2,0,0,2,2,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0
13789,10,4,3,0,1,2,2,1,2,2,2,1,1,1,0,2,4,1,0,2,0,3,3,0,0,3,5,5,0,0,0,0,9,3,1,3,3,3,1,3,1,5,0,0,3,2,1,0,1,2,2,1,1,1,1,1,2,0,0,0,0,1,1,0
13790,5,2,1,0,0,1,1,0,2,1,3,0,2,1,0,0,1,3,0,0,0,0,2,0,0,0,1,1,0,0,0,0,6,1,2,2,2,0,0,3,1,4,2,0,2,1,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0
13791,25,9,6,0,0,4,5,0,8,4,11,4,1,9,0,1,9,7,0,1,0,3,12,0,0,5,5,3,2,0,2,0,22,6,3,7,7,1,5,3,5,3,0,1,2,6,1,2,2,8,13,5,7,6,5,2,0,0,4,0,0,0,0,1
13792,10,4,2,0,0,2,2,1,3,2,3,0,2,1,1,2,4,3,0,1,0,1,4,0,0,2,2,2,0,0,0,0,10,2,2,3,2,0,0,3,2,2,0,0,2,4,1,1,2,3,3,1,2,1,1,0,2,0,0,0,0,0,1,0
13793,8,2,1,0,1,0,0,0,1,0,3,1,2,0,0,0,4,2,0,0,0,1,2,0,0,2,4,4,0,0,0,0,6,1,1,1,3,0,0,2,1,3,1,0,3,1,0,0,1,4,3,1,2,0,2,3,2,0,0,0,0,1,0,0
13794,18,7,6,0,0,6,2,2,3,4,5,1,3,2,0,2,9,4,0,1,0,4,8,0,0,3,3,3,0,0,0,0,15,3,2,3,4,2,0,6,2,4,1,0,2,3,0,0,2,4,4,2,3,4,3,4,4,0,0,0,0,1,1,0
13795,18,7,6,0,0,6,2,2,3,4,5,1,3,2,0,2,9,4,0,1,0,4,8,0,0,3,3,3,0,0,0,0,15,3,2,3,4,2,0,6,2,4,1,0,2,3,0,0,2,4,4,2,3,4,3,4,4,0,0,0,0,1,1,0
13796,22,10,5,2,0,3,3,1,6,2,10,4,3,4,1,3,5,6,0,2,0,3,9,0,0,5,5,5,0,0,0,0,20,6,7,4,9,0,2,4,3,3,0,0,3,2,0,0,2,3,4,3,2,1,4,4,3,0,0,0,0,0,1,0
13797,11,1,1,0,0,1,1,0,1,1,3,2,1,1,1,1,5,4,0,0,0,1,2,0,0,2,0,0,0,0,0,0,10,1,2,1,1,3,0,3,1,0,0,0,0,1,0,0,1,1,2,2,3,1,2,0,2,0,0,0,0,0,1,0
13798,10,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,6,3,0,1,0,0,1,0,0,3,3,3,0,0,0,0,7,2,0,0,1,1,0,4,0,2,1,0,2,1,0,1,1,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0
13799,16,2,2,0,0,2,2,1,1,1,6,3,1,4,1,1,7,5,0,2,0,2,4,0,0,3,3,2,0,0,0,0,17,4,2,3,2,4,1,7,2,2,1,0,1,2,1,0,1,4,4,2,5,1,3,1,3,0,0,0,0,0,1,0
13800,14,2,2,0,0,2,0,1,0,1,4,1,3,1,0,0,9,3,0,2,0,2,4,0,0,3,2,1,1,0,1,0,13,2,0,2,3,1,0,5,0,3,1,0,1,1,1,0,0,2,2,1,1,3,2,2,2,0,0,0,0,0,0,0
13802,12,4,3,1,0,2,0,1,1,1,5,1,3,2,0,2,3,4,0,2,0,0,4,0,0,3,5,5,0,0,0,0,10,2,1,2,3,2,1,5,1,4,2,0,3,2,0,0,2,1,4,2,1,3,2,3,2,0,0,0,0,1,0,0
13803,25,7,6,0,2,3,2,2,3,2,7,4,4,4,1,3,8,4,0,2,0,0,8,0,1,2,3,3,0,0,0,0,17,2,1,2,3,1,4,6,1,0,1,0,0,3,2,1,0,3,7,4,5,3,3,1,1,1,2,0,0,1,0,0
13804,10,2,2,0,0,2,1,1,1,1,1,1,1,0,0,1,4,2,0,0,0,2,2,0,0,1,2,2,0,0,0,0,10,3,0,0,1,3,0,4,0,3,1,0,1,2,1,0,1,1,2,2,2,2,2,1,2,0,0,0,0,0,1,0
13805,13,4,3,0,0,3,2,1,2,1,2,0,1,1,0,3,7,3,0,2,0,4,7,0,0,7,8,6,0,0,0,0,15,4,2,3,4,2,1,4,1,2,1,1,1,2,0,0,1,1,1,0,2,2,3,3,2,0,0,0,0,1,1,0
13806,23,9,5,1,0,4,3,0,7,5,11,6,0,9,1,0,8,3,0,2,1,2,10,0,0,3,6,4,2,0,2,0,21,5,1,6,7,0,5,5,3,2,0,0,2,5,1,2,1,4,10,6,7,3,5,1,0,0,4,1,0,0,2,0
13807,9,3,3,0,0,3,2,1,2,2,1,1,1,0,0,1,4,1,0,1,0,0,3,0,0,2,4,4,0,0,0,0,9,1,0,0,4,1,0,3,0,2,0,0,2,3,1,0,1,3,2,1,3,1,1,0,2,0,0,0,0,0,1,0
13808,24,8,6,0,0,6,5,2,6,6,11,6,4,5,1,2,6,3,0,3,1,4,12,0,0,3,5,4,2,0,1,0,20,3,0,4,6,1,4,4,5,2,0,1,1,3,3,0,1,6,9,5,6,3,2,4,0,1,1,0,0,1,1,0
13809,13,5,4,0,0,4,3,1,4,3,3,2,0,3,0,2,3,4,0,1,0,1,5,0,0,4,3,2,1,0,0,1,14,3,1,1,4,2,2,4,1,0,0,0,0,4,2,0,1,1,1,0,2,2,0,1,0,0,1,0,0,0,1,0
13810,30,8,7,0,0,7,3,3,4,7,6,3,0,5,2,2,12,6,0,3,1,3,9,0,0,2,5,3,0,0,0,0,25,2,4,3,6,6,3,7,2,5,1,0,3,6,1,0,2,8,11,3,8,6,4,2,2,0,1,0,0,1,0,0
13811,17,6,4,0,1,3,2,1,4,2,2,1,2,1,0,1,8,5,0,2,0,0,8,0,0,1,2,2,0,0,0,0,21,3,0,3,4,4,1,9,2,3,1,0,2,1,1,0,0,2,6,1,7,4,2,2,2,2,0,0,0,1,2,0
13813,9,3,2,0,0,2,1,1,2,1,2,1,1,1,0,0,5,2,0,1,0,2,4,0,0,2,2,2,0,0,0,0,9,2,1,1,2,2,1,2,1,3,0,1,0,1,1,0,0,4,3,1,3,1,3,2,2,0,0,1,0,0,1,0
13814,9,3,2,0,0,2,1,1,2,1,2,1,1,1,0,0,5,2,0,1,0,2,4,0,0,2,2,2,0,0,0,0,9,2,1,1,2,2,1,2,1,3,0,1,0,1,1,0,0,4,3,1,3,1,3,2,2,0,0,1,0,0,1,0
